,Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
158503,2021-06-18,United Kingdom,Bermuda,2504,2461.0,33
158504,2021-06-19,United Kingdom,Bermuda,2504,2461.0,33
158505,2021-06-20,United Kingdom,Bermuda,2504,2461.0,33
158506,2021-06-21,United Kingdom,Bermuda,2504,2461.0,33
158507,2021-06-22,United Kingdom,Bermuda,2504,2461.0,33
158508,2021-06-23,United Kingdom,Bermuda,2504,2461.0,33
158509,2021-06-24,United Kingdom,Bermuda,2504,2461.0,33
158510,2021-06-25,United Kingdom,Bermuda,2510,2464.0,33
158511,2021-06-26,United Kingdom,Bermuda,2510,2464.0,33
158512,2021-06-27,United Kingdom,Bermuda,2510,2464.0,33
158513,2021-06-28,United Kingdom,Bermuda,2510,2464.0,33
158514,2021-06-29,United Kingdom,Bermuda,2514,2466.0,33
158515,2021-06-30,United Kingdom,Bermuda,2514,2466.0,33
158516,2021-07-01,United Kingdom,Bermuda,2514,2466.0,33
158517,2021-07-02,United Kingdom,Bermuda,2514,2466.0,33
158518,2021-07-03,United Kingdom,Bermuda,2516,2471.0,33
158519,2021-07-04,United Kingdom,Bermuda,2516,2471.0,33
158520,2021-07-05,United Kingdom,Bermuda,2516,2471.0,33
158521,2021-07-06,United Kingdom,Bermuda,2521,2473.0,33
158522,2021-07-07,United Kingdom,Bermuda,2521,2473.0,33
158523,2021-07-08,United Kingdom,Bermuda,2521,2473.0,33
158524,2021-07-09,United Kingdom,Bermuda,2521,2473.0,33
158525,2021-07-10,United Kingdom,Bermuda,2521,2473.0,33
158526,2021-07-11,United Kingdom,Bermuda,2521,2477.0,33
158527,2021-07-12,United Kingdom,Bermuda,2521,2477.0,33
158528,2021-07-13,United Kingdom,Bermuda,2525,2481.0,33
158529,2021-07-14,United Kingdom,Bermuda,2525,2481.0,33
158530,2021-07-15,United Kingdom,Bermuda,2525,2481.0,33
158531,2021-07-16,United Kingdom,Bermuda,2530,2482.0,33
158532,2021-07-17,United Kingdom,Bermuda,2530,2482.0,33
158533,2021-07-18,United Kingdom,Bermuda,2530,2482.0,33
158534,2021-07-19,United Kingdom,Bermuda,2530,2482.0,33
158535,2021-07-20,United Kingdom,Bermuda,2530,2482.0,33
158536,2021-07-21,United Kingdom,Bermuda,2535,2487.0,33
158537,2021-07-22,United Kingdom,Bermuda,2535,2487.0,33
158538,2021-07-23,United Kingdom,Bermuda,2535,2487.0,33
158539,2021-07-24,United Kingdom,Bermuda,2538,2488.0,33
158540,2021-07-25,United Kingdom,Bermuda,2538,2488.0,33
158541,2021-07-26,United Kingdom,Bermuda,2538,2488.0,33
158542,2021-07-27,United Kingdom,Bermuda,2538,2488.0,33
158543,2021-07-28,United Kingdom,Bermuda,2553,2495.0,33
158544,2021-07-29,United Kingdom,Bermuda,2553,2495.0,33
158545,2021-07-30,United Kingdom,Bermuda,2553,2495.0,33
158546,2021-07-31,United Kingdom,Bermuda,2553,2495.0,33
158547,2021-08-01,United Kingdom,Bermuda,2568,2499.0,33
158548,2021-08-02,United Kingdom,Bermuda,2568,2499.0,33
158549,2021-08-03,United Kingdom,Bermuda,2589,2503.0,33
158550,2021-08-04,United Kingdom,Bermuda,2589,2503.0,33
158551,2021-08-05,United Kingdom,Bermuda,2589,0.0,33
158552,2021-08-06,United Kingdom,Bermuda,2614,0.0,33
158553,2021-08-07,United Kingdom,Bermuda,2614,0.0,33
158554,2021-08-08,United Kingdom,Bermuda,2614,0.0,33
158555,2021-08-09,United Kingdom,Bermuda,2614,0.0,33
158556,2021-08-10,United Kingdom,Bermuda,2645,0.0,33
158557,2021-08-11,United Kingdom,Bermuda,2645,0.0,33
158558,2021-08-12,United Kingdom,Bermuda,2645,0.0,33
158559,2021-08-13,United Kingdom,Bermuda,2663,0.0,33
158560,2021-08-14,United Kingdom,Bermuda,2663,0.0,33
158561,2021-08-15,United Kingdom,Bermuda,2663,0.0,33
158562,2021-08-16,United Kingdom,Bermuda,2663,0.0,33
158563,2021-08-17,United Kingdom,Bermuda,2663,0.0,33
158564,2021-08-18,United Kingdom,Bermuda,2715,0.0,33
158565,2021-08-19,United Kingdom,Bermuda,2715,0.0,33
158566,2021-08-20,United Kingdom,Bermuda,2715,0.0,33
158567,2021-08-21,United Kingdom,Bermuda,2750,0.0,33
158568,2021-08-22,United Kingdom,Bermuda,2750,0.0,33
158569,2021-08-23,United Kingdom,Bermuda,2750,0.0,33
158570,2021-08-24,United Kingdom,Bermuda,2792,0.0,33
158571,2021-08-25,United Kingdom,Bermuda,2792,0.0,33
158572,2021-08-26,United Kingdom,Bermuda,2792,0.0,33
158573,2021-08-27,United Kingdom,Bermuda,2844,0.0,33
158574,2021-08-28,United Kingdom,Bermuda,2844,0.0,33
158575,2021-08-29,United Kingdom,Bermuda,2844,0.0,33
158576,2021-08-30,United Kingdom,Bermuda,2844,0.0,33
158577,2021-08-31,United Kingdom,Bermuda,2923,0.0,34
158578,2021-09-01,United Kingdom,Bermuda,2923,0.0,34
158579,2021-09-02,United Kingdom,Bermuda,2923,0.0,34
158580,2021-09-03,United Kingdom,Bermuda,3048,0.0,34
158581,2021-09-04,United Kingdom,Bermuda,3048,0.0,34
158582,2021-09-05,United Kingdom,Bermuda,3048,0.0,34
158583,2021-09-06,United Kingdom,Bermuda,3048,0.0,34
158584,2021-09-07,United Kingdom,Bermuda,3273,0.0,35
158585,2021-09-08,United Kingdom,Bermuda,3273,0.0,35
158586,2021-09-09,United Kingdom,Bermuda,3273,0.0,35
158587,2021-09-10,United Kingdom,Bermuda,3465,0.0,35
158588,2021-09-11,United Kingdom,Bermuda,3465,0.0,35
158589,2021-09-12,United Kingdom,Bermuda,3465,0.0,35
158590,2021-09-13,United Kingdom,Bermuda,3465,0.0,35
158591,2021-09-14,United Kingdom,Bermuda,3877,0.0,36
158592,2021-09-15,United Kingdom,Bermuda,3877,0.0,36
158593,2021-09-16,United Kingdom,Bermuda,4027,0.0,37
158594,2021-09-17,United Kingdom,Bermuda,4218,0.0,38
158595,2021-09-18,United Kingdom,Bermuda,4218,0.0,38
158596,2021-09-19,United Kingdom,Bermuda,4477,0.0,42
158597,2021-09-20,United Kingdom,Bermuda,4632,0.0,43
158598,2021-09-21,United Kingdom,Bermuda,4632,0.0,43
158599,2021-09-22,United Kingdom,Bermuda,4800,0.0,45
158600,2020-01-22,United Kingdom,British Virgin Islands,0,0.0,0
158601,2020-01-23,United Kingdom,British Virgin Islands,0,0.0,0
158602,2020-01-24,United Kingdom,British Virgin Islands,0,0.0,0
158603,2020-01-25,United Kingdom,British Virgin Islands,0,0.0,0
158604,2020-01-26,United Kingdom,British Virgin Islands,0,0.0,0
158605,2020-01-27,United Kingdom,British Virgin Islands,0,0.0,0
158606,2020-01-28,United Kingdom,British Virgin Islands,0,0.0,0
158607,2020-01-29,United Kingdom,British Virgin Islands,0,0.0,0
158608,2020-01-30,United Kingdom,British Virgin Islands,0,0.0,0
158609,2020-01-31,United Kingdom,British Virgin Islands,0,0.0,0
158610,2020-02-01,United Kingdom,British Virgin Islands,0,0.0,0
158611,2020-02-02,United Kingdom,British Virgin Islands,0,0.0,0
158612,2020-02-03,United Kingdom,British Virgin Islands,0,0.0,0
158613,2020-02-04,United Kingdom,British Virgin Islands,0,0.0,0
158614,2020-02-05,United Kingdom,British Virgin Islands,0,0.0,0
158615,2020-02-06,United Kingdom,British Virgin Islands,0,0.0,0
158616,2020-02-07,United Kingdom,British Virgin Islands,0,0.0,0
158617,2020-02-08,United Kingdom,British Virgin Islands,0,0.0,0
158618,2020-02-09,United Kingdom,British Virgin Islands,0,0.0,0
158619,2020-02-10,United Kingdom,British Virgin Islands,0,0.0,0
158620,2020-02-11,United Kingdom,British Virgin Islands,0,0.0,0
158621,2020-02-12,United Kingdom,British Virgin Islands,0,0.0,0
158622,2020-02-13,United Kingdom,British Virgin Islands,0,0.0,0
158623,2020-02-14,United Kingdom,British Virgin Islands,0,0.0,0
158624,2020-02-15,United Kingdom,British Virgin Islands,0,0.0,0
158625,2020-02-16,United Kingdom,British Virgin Islands,0,0.0,0
158626,2020-02-17,United Kingdom,British Virgin Islands,0,0.0,0
158627,2020-02-18,United Kingdom,British Virgin Islands,0,0.0,0
158628,2020-02-19,United Kingdom,British Virgin Islands,0,0.0,0
158629,2020-02-20,United Kingdom,British Virgin Islands,0,0.0,0
158630,2020-02-21,United Kingdom,British Virgin Islands,0,0.0,0
158631,2020-02-22,United Kingdom,British Virgin Islands,0,0.0,0
158632,2020-02-23,United Kingdom,British Virgin Islands,0,0.0,0
158633,2020-02-24,United Kingdom,British Virgin Islands,0,0.0,0
158634,2020-02-25,United Kingdom,British Virgin Islands,0,0.0,0
158635,2020-02-26,United Kingdom,British Virgin Islands,0,0.0,0
158636,2020-02-27,United Kingdom,British Virgin Islands,0,0.0,0
158637,2020-02-28,United Kingdom,British Virgin Islands,0,0.0,0
158638,2020-02-29,United Kingdom,British Virgin Islands,0,0.0,0
158639,2020-03-01,United Kingdom,British Virgin Islands,0,0.0,0
158640,2020-03-02,United Kingdom,British Virgin Islands,0,0.0,0
158641,2020-03-03,United Kingdom,British Virgin Islands,0,0.0,0
158642,2020-03-04,United Kingdom,British Virgin Islands,0,0.0,0
158643,2020-03-05,United Kingdom,British Virgin Islands,0,0.0,0
158644,2020-03-06,United Kingdom,British Virgin Islands,0,0.0,0
158645,2020-03-07,United Kingdom,British Virgin Islands,0,0.0,0
158646,2020-03-08,United Kingdom,British Virgin Islands,0,0.0,0
158647,2020-03-09,United Kingdom,British Virgin Islands,0,0.0,0
158648,2020-03-10,United Kingdom,British Virgin Islands,0,0.0,0
158649,2020-03-11,United Kingdom,British Virgin Islands,0,0.0,0
158650,2020-03-12,United Kingdom,British Virgin Islands,0,0.0,0
158651,2020-03-13,United Kingdom,British Virgin Islands,0,0.0,0
158652,2020-03-14,United Kingdom,British Virgin Islands,0,0.0,0
158653,2020-03-15,United Kingdom,British Virgin Islands,0,0.0,0
158654,2020-03-16,United Kingdom,British Virgin Islands,0,0.0,0
158655,2020-03-17,United Kingdom,British Virgin Islands,0,0.0,0
158656,2020-03-18,United Kingdom,British Virgin Islands,0,0.0,0
158657,2020-03-19,United Kingdom,British Virgin Islands,0,0.0,0
158658,2020-03-20,United Kingdom,British Virgin Islands,0,0.0,0
158659,2020-03-21,United Kingdom,British Virgin Islands,0,0.0,0
158660,2020-03-22,United Kingdom,British Virgin Islands,0,0.0,0
158661,2020-03-23,United Kingdom,British Virgin Islands,0,0.0,0
158662,2020-03-24,United Kingdom,British Virgin Islands,0,0.0,0
158663,2020-03-25,United Kingdom,British Virgin Islands,0,0.0,0
158664,2020-03-26,United Kingdom,British Virgin Islands,0,0.0,0
158665,2020-03-27,United Kingdom,British Virgin Islands,0,0.0,0
158666,2020-03-28,United Kingdom,British Virgin Islands,2,0.0,0
158667,2020-03-29,United Kingdom,British Virgin Islands,2,0.0,0
158668,2020-03-30,United Kingdom,British Virgin Islands,2,0.0,0
158669,2020-03-31,United Kingdom,British Virgin Islands,3,0.0,0
158670,2020-04-01,United Kingdom,British Virgin Islands,3,0.0,0
158671,2020-04-02,United Kingdom,British Virgin Islands,3,0.0,0
158672,2020-04-03,United Kingdom,British Virgin Islands,3,0.0,0
158673,2020-04-04,United Kingdom,British Virgin Islands,3,0.0,0
158674,2020-04-05,United Kingdom,British Virgin Islands,3,0.0,0
158675,2020-04-06,United Kingdom,British Virgin Islands,3,0.0,0
158676,2020-04-07,United Kingdom,British Virgin Islands,3,0.0,0
158677,2020-04-08,United Kingdom,British Virgin Islands,3,0.0,0
158678,2020-04-09,United Kingdom,British Virgin Islands,3,0.0,0
158679,2020-04-10,United Kingdom,British Virgin Islands,3,0.0,0
158680,2020-04-11,United Kingdom,British Virgin Islands,3,2.0,0
158681,2020-04-12,United Kingdom,British Virgin Islands,3,2.0,0
158682,2020-04-13,United Kingdom,British Virgin Islands,3,2.0,0
158683,2020-04-14,United Kingdom,British Virgin Islands,3,2.0,0
158684,2020-04-15,United Kingdom,British Virgin Islands,3,2.0,0
158685,2020-04-16,United Kingdom,British Virgin Islands,3,2.0,0
158686,2020-04-17,United Kingdom,British Virgin Islands,4,2.0,0
158687,2020-04-18,United Kingdom,British Virgin Islands,4,2.0,0
158688,2020-04-19,United Kingdom,British Virgin Islands,4,2.0,1
158689,2020-04-20,United Kingdom,British Virgin Islands,5,3.0,1
158690,2020-04-21,United Kingdom,British Virgin Islands,5,3.0,1
158691,2020-04-22,United Kingdom,British Virgin Islands,5,3.0,1
158692,2020-04-23,United Kingdom,British Virgin Islands,5,3.0,1
158693,2020-04-24,United Kingdom,British Virgin Islands,5,3.0,1
158694,2020-04-25,United Kingdom,British Virgin Islands,6,3.0,1
158695,2020-04-26,United Kingdom,British Virgin Islands,6,3.0,1
158696,2020-04-27,United Kingdom,British Virgin Islands,6,3.0,1
158697,2020-04-28,United Kingdom,British Virgin Islands,6,3.0,1
158698,2020-04-29,United Kingdom,British Virgin Islands,6,3.0,1
158699,2020-04-30,United Kingdom,British Virgin Islands,6,3.0,1
158700,2020-05-01,United Kingdom,British Virgin Islands,6,3.0,1
158701,2020-05-02,United Kingdom,British Virgin Islands,6,3.0,1
158702,2020-05-03,United Kingdom,British Virgin Islands,6,3.0,1
158703,2020-05-04,United Kingdom,British Virgin Islands,6,3.0,1
158704,2020-05-05,United Kingdom,British Virgin Islands,6,3.0,1
158705,2020-05-06,United Kingdom,British Virgin Islands,7,3.0,1
158706,2020-05-07,United Kingdom,British Virgin Islands,7,3.0,1
158707,2020-05-08,United Kingdom,British Virgin Islands,7,3.0,1
158708,2020-05-09,United Kingdom,British Virgin Islands,7,4.0,1
158709,2020-05-10,United Kingdom,British Virgin Islands,7,4.0,1
158710,2020-05-11,United Kingdom,British Virgin Islands,7,4.0,1
158711,2020-05-12,United Kingdom,British Virgin Islands,7,4.0,1
158712,2020-05-13,United Kingdom,British Virgin Islands,7,4.0,1
158713,2020-05-14,United Kingdom,British Virgin Islands,7,4.0,1
158714,2020-05-15,United Kingdom,British Virgin Islands,8,6.0,1
158715,2020-05-16,United Kingdom,British Virgin Islands,8,6.0,1
158716,2020-05-17,United Kingdom,British Virgin Islands,8,6.0,1
158717,2020-05-18,United Kingdom,British Virgin Islands,8,6.0,1
158718,2020-05-19,United Kingdom,British Virgin Islands,8,6.0,1
158719,2020-05-20,United Kingdom,British Virgin Islands,8,6.0,1
158720,2020-05-21,United Kingdom,British Virgin Islands,8,6.0,1
158721,2020-05-22,United Kingdom,British Virgin Islands,8,6.0,1
158722,2020-05-23,United Kingdom,British Virgin Islands,8,6.0,1
158723,2020-05-24,United Kingdom,British Virgin Islands,8,6.0,1
158724,2020-05-25,United Kingdom,British Virgin Islands,8,6.0,1
158725,2020-05-26,United Kingdom,British Virgin Islands,8,6.0,1
158726,2020-05-27,United Kingdom,British Virgin Islands,8,7.0,1
158727,2020-05-28,United Kingdom,British Virgin Islands,8,7.0,1
158728,2020-05-29,United Kingdom,British Virgin Islands,8,7.0,1
158729,2020-05-30,United Kingdom,British Virgin Islands,8,7.0,1
158730,2020-05-31,United Kingdom,British Virgin Islands,8,7.0,1
158731,2020-06-01,United Kingdom,British Virgin Islands,8,7.0,1
158732,2020-06-02,United Kingdom,British Virgin Islands,8,7.0,1
158733,2020-06-03,United Kingdom,British Virgin Islands,8,7.0,1
158734,2020-06-04,United Kingdom,British Virgin Islands,8,7.0,1
158735,2020-06-05,United Kingdom,British Virgin Islands,8,7.0,1
158736,2020-06-06,United Kingdom,British Virgin Islands,8,7.0,1
158737,2020-06-07,United Kingdom,British Virgin Islands,8,7.0,1
158738,2020-06-08,United Kingdom,British Virgin Islands,8,7.0,1
158739,2020-06-09,United Kingdom,British Virgin Islands,8,7.0,1
158740,2020-06-10,United Kingdom,British Virgin Islands,8,7.0,1
158741,2020-06-11,United Kingdom,British Virgin Islands,8,7.0,1
158742,2020-06-12,United Kingdom,British Virgin Islands,8,7.0,1
158743,2020-06-13,United Kingdom,British Virgin Islands,8,7.0,1
158744,2020-06-14,United Kingdom,British Virgin Islands,8,7.0,1
158745,2020-06-15,United Kingdom,British Virgin Islands,8,7.0,1
158746,2020-06-16,United Kingdom,British Virgin Islands,8,7.0,1
158747,2020-06-17,United Kingdom,British Virgin Islands,8,7.0,1
158748,2020-06-18,United Kingdom,British Virgin Islands,8,7.0,1
158749,2020-06-19,United Kingdom,British Virgin Islands,8,7.0,1
158750,2020-06-20,United Kingdom,British Virgin Islands,8,7.0,1
158751,2020-06-21,United Kingdom,British Virgin Islands,8,7.0,1
158752,2020-06-22,United Kingdom,British Virgin Islands,8,7.0,1
158753,2020-06-23,United Kingdom,British Virgin Islands,8,7.0,1
158754,2020-06-24,United Kingdom,British Virgin Islands,8,7.0,1
158755,2020-06-25,United Kingdom,British Virgin Islands,8,7.0,1
158756,2020-06-26,United Kingdom,British Virgin Islands,8,7.0,1
158757,2020-06-27,United Kingdom,British Virgin Islands,8,7.0,1
158758,2020-06-28,United Kingdom,British Virgin Islands,8,7.0,1
158759,2020-06-29,United Kingdom,British Virgin Islands,8,7.0,1
158760,2020-06-30,United Kingdom,British Virgin Islands,8,7.0,1
158761,2020-07-01,United Kingdom,British Virgin Islands,8,7.0,1
158762,2020-07-02,United Kingdom,British Virgin Islands,8,7.0,1
158763,2020-07-03,United Kingdom,British Virgin Islands,8,7.0,1
158764,2020-07-04,United Kingdom,British Virgin Islands,8,7.0,1
158765,2020-07-05,United Kingdom,British Virgin Islands,8,7.0,1
158766,2020-07-06,United Kingdom,British Virgin Islands,8,7.0,1
158767,2020-07-07,United Kingdom,British Virgin Islands,8,7.0,1
158768,2020-07-08,United Kingdom,British Virgin Islands,8,7.0,1
158769,2020-07-09,United Kingdom,British Virgin Islands,8,7.0,1
158770,2020-07-10,United Kingdom,British Virgin Islands,8,7.0,1
158771,2020-07-11,United Kingdom,British Virgin Islands,8,7.0,1
158772,2020-07-12,United Kingdom,British Virgin Islands,8,7.0,1
158773,2020-07-13,United Kingdom,British Virgin Islands,8,7.0,1
158774,2020-07-14,United Kingdom,British Virgin Islands,8,7.0,1
158775,2020-07-15,United Kingdom,British Virgin Islands,8,7.0,1
158776,2020-07-16,United Kingdom,British Virgin Islands,8,7.0,1
158777,2020-07-17,United Kingdom,British Virgin Islands,8,7.0,1
158778,2020-07-18,United Kingdom,British Virgin Islands,8,7.0,1
158779,2020-07-19,United Kingdom,British Virgin Islands,8,7.0,1
158780,2020-07-20,United Kingdom,British Virgin Islands,8,7.0,1
158781,2020-07-21,United Kingdom,British Virgin Islands,8,7.0,1
158782,2020-07-22,United Kingdom,British Virgin Islands,8,7.0,1
158783,2020-07-23,United Kingdom,British Virgin Islands,8,7.0,1
158784,2020-07-24,United Kingdom,British Virgin Islands,8,7.0,1
158785,2020-07-25,United Kingdom,British Virgin Islands,8,7.0,1
158786,2020-07-26,United Kingdom,British Virgin Islands,8,7.0,1
158787,2020-07-27,United Kingdom,British Virgin Islands,8,7.0,1
158788,2020-07-28,United Kingdom,British Virgin Islands,8,7.0,1
158789,2020-07-29,United Kingdom,British Virgin Islands,8,7.0,1
158790,2020-07-30,United Kingdom,British Virgin Islands,8,7.0,1
158791,2020-07-31,United Kingdom,British Virgin Islands,8,7.0,1
158792,2020-08-01,United Kingdom,British Virgin Islands,8,7.0,1
158793,2020-08-02,United Kingdom,British Virgin Islands,8,7.0,1
158794,2020-08-03,United Kingdom,British Virgin Islands,8,7.0,1
158795,2020-08-04,United Kingdom,British Virgin Islands,8,7.0,1
158796,2020-08-05,United Kingdom,British Virgin Islands,9,7.0,1
158797,2020-08-06,United Kingdom,British Virgin Islands,9,7.0,1
158798,2020-08-07,United Kingdom,British Virgin Islands,9,7.0,1
158799,2020-08-08,United Kingdom,British Virgin Islands,9,7.0,1
158800,2020-08-09,United Kingdom,British Virgin Islands,9,7.0,1
158801,2020-08-10,United Kingdom,British Virgin Islands,9,7.0,1
158802,2020-08-11,United Kingdom,British Virgin Islands,9,7.0,1
158803,2020-08-12,United Kingdom,British Virgin Islands,9,7.0,1
158804,2020-08-13,United Kingdom,British Virgin Islands,9,7.0,1
158805,2020-08-14,United Kingdom,British Virgin Islands,9,7.0,1
158806,2020-08-15,United Kingdom,British Virgin Islands,9,7.0,1
158807,2020-08-16,United Kingdom,British Virgin Islands,9,7.0,1
158808,2020-08-17,United Kingdom,British Virgin Islands,9,7.0,1
158809,2020-08-18,United Kingdom,British Virgin Islands,11,8.0,1
158810,2020-08-19,United Kingdom,British Virgin Islands,11,8.0,1
158811,2020-08-20,United Kingdom,British Virgin Islands,11,8.0,1
158812,2020-08-21,United Kingdom,British Virgin Islands,21,8.0,1
158813,2020-08-22,United Kingdom,British Virgin Islands,21,8.0,1
158814,2020-08-23,United Kingdom,British Virgin Islands,21,8.0,1
158815,2020-08-24,United Kingdom,British Virgin Islands,21,8.0,1
158816,2020-08-25,United Kingdom,British Virgin Islands,26,8.0,1
158817,2020-08-26,United Kingdom,British Virgin Islands,26,8.0,1
158818,2020-08-27,United Kingdom,British Virgin Islands,26,8.0,1
158819,2020-08-28,United Kingdom,British Virgin Islands,35,8.0,1
158820,2020-08-29,United Kingdom,British Virgin Islands,35,8.0,1
158821,2020-08-30,United Kingdom,British Virgin Islands,47,8.0,1
158822,2020-08-31,United Kingdom,British Virgin Islands,47,8.0,1
158823,2020-09-01,United Kingdom,British Virgin Islands,47,8.0,1
158824,2020-09-02,United Kingdom,British Virgin Islands,47,8.0,1
158825,2020-09-03,United Kingdom,British Virgin Islands,47,8.0,1
158826,2020-09-04,United Kingdom,British Virgin Islands,63,10.0,1
158827,2020-09-05,United Kingdom,British Virgin Islands,63,10.0,1
158828,2020-09-06,United Kingdom,British Virgin Islands,63,10.0,1
158829,2020-09-07,United Kingdom,British Virgin Islands,63,10.0,1
158830,2020-09-08,United Kingdom,British Virgin Islands,63,10.0,1
158831,2020-09-09,United Kingdom,British Virgin Islands,63,10.0,1
158832,2020-09-10,United Kingdom,British Virgin Islands,63,10.0,1
158833,2020-09-11,United Kingdom,British Virgin Islands,63,10.0,1
158834,2020-09-12,United Kingdom,British Virgin Islands,66,37.0,1
158835,2020-09-13,United Kingdom,British Virgin Islands,66,37.0,1
158836,2020-09-14,United Kingdom,British Virgin Islands,66,37.0,1
158837,2020-09-15,United Kingdom,British Virgin Islands,66,37.0,1
158838,2020-09-16,United Kingdom,British Virgin Islands,66,37.0,1
158839,2020-09-17,United Kingdom,British Virgin Islands,69,40.0,1
158840,2020-09-18,United Kingdom,British Virgin Islands,69,48.0,1
158841,2020-09-19,United Kingdom,British Virgin Islands,69,48.0,1
158842,2020-09-20,United Kingdom,British Virgin Islands,69,48.0,1
158843,2020-09-21,United Kingdom,British Virgin Islands,69,48.0,1
158844,2020-09-22,United Kingdom,British Virgin Islands,69,48.0,1
158845,2020-09-23,United Kingdom,British Virgin Islands,69,48.0,1
158846,2020-09-24,United Kingdom,British Virgin Islands,71,62.0,1
158847,2020-09-25,United Kingdom,British Virgin Islands,71,62.0,1
